time,Timestamp,AccelerationZ,AccelerationY,AccelerationX
1729250025434675500,33.765675537109374,9.016862869262695,0.5602431893348694,2.7533318996429443
1729250025444675600,33.77567553710937,8.693645477294922,0.9816226959228516,2.964021682739258
1729250025454675500,33.78567553710938,8.394370079040527,1.2449848651885986,2.999934673309326
1729250025464675300,33.79567529296875,8.214805603027344,1.3646949529647827,2.978386878967285
1729250025474675500,33.80567553710937,8.092700958251953,1.357512354850769,2.913743495941162
1729250025484675300,33.81567529296875,8.121431350708008,1.3263877630233765,2.7293899059295654
1729250025494675500,33.825675537109376,8.126219749450684,1.2401964664459229,2.4684219360351562
1729250025504675300,33.83567529296875,8.097489356994629,1.1204863786697388,2.1332337856292725
1729250025514675500,33.84567553710937,8.011298179626465,1.0414776802062988,1.7334020137786865
1729250025524675600,33.85567553710938,7.951443195343018,1.0749965906143188,1.3263877630233765
1729250025534675500,33.865675537109375,7.855675220489502,1.137245774269104,1.0199298858642578
1729250025544675300,33.87567529296875,7.719205379486084,1.290474772453308,0.790086567401886
1729250025554675500,33.88567553710938,7.656956195831299,1.4628572463989258,0.608127236366272
1729250025564675300,33.89567529296875,7.589918613433838,1.6136919260025024,0.5099649429321289
1729250025574675000,33.90567504882812,7.539640426635742,1.7286136150360107,0.4141969084739685
1729250025584674800,33.9156748046875,7.592312812805176,1.8052281141281128,0.3064578175544739
1729250025594674700,33.9256748046875,7.6641387939453125,1.86508309841156,0.1149216815829277
1729250025604675000,33.935675048828124,7.709628582000732,1.9153614044189453,0.05506663769483566
1729250025614675000,33.94567504882812,7.882011413574219,1.922544002532959,0.090979665517807
1729250025624675000,33.95567504882813,8.078335762023926,1.9991583824157715,0.15083470940589905
1729250025634675200,33.96567529296875,8.176498413085938,2.0422539710998535,0.2513911724090576
1729250025644675000,33.97567504882812,8.298602104187012,2.0877439975738525,0.3232172429561615
1729250025654675200,33.98567529296875,8.4015531539917,2.190694570541382,0.4189853072166443
1729250025664675600,33.99567553710938,8.569147109985352,2.274491548538208,0.6033388376235962
1729250025674675500,34.005675537109376,8.767866134643555,2.3080103397369385,0.8643068075180054
1729250025684675600,34.015675537109374,9.01207447052002,2.3343467712402344,1.0654197931289673
1729250025694675500,34.02567553710937,9.368810653686523,2.322375535964966,1.2952631711959839
1729250025704675600,34.03567553710938,9.706393241882324,2.2912509441375732,1.4173674583435059
1729250025714675200,34.04567529296875,10.029610633850098,2.3032219409942627,1.4101848602294922
1729250025724674800,34.0556748046875,10.3240966796875,2.2864625453948975,1.3096283674240112
1729250025734674700,34.0656748046875,10.71674633026123,2.319981336593628,1.2186486721038818
1729250025744674800,34.0756748046875,10.972926139831543,2.3367409706115723,1.0462661981582642
1729250025754674700,34.0856748046875,11.104606628417969,2.3558945655822754,0.9145850539207458
1729250025764674800,34.0956748046875,11.193192481994629,2.406172752380371,0.9050082564353943
1729250025774675200,34.10567529296875,11.355998039245605,2.456450939178467,0.9888052940368652
1729250025784674800,34.1156748046875,11.547533988952637,2.559401512145996,1.094150185585022
1729250025794674700,34.1256748046875,11.698369026184082,2.6024973392486572,1.115697979927063
1729250025804674800,34.1356748046875,11.820472717285156,2.671929121017456,1.05105459690094
1729250025814674700,34.1456748046875,11.925817489624023,2.738966703414917,0.9648633003234863
1729250025824674600,34.15567456054688,11.997644424438477,2.873042106628418,0.9193734526634216
1729250025834674700,34.1656748046875,12.033556938171387,3.021482467651367,0.849941611289978
1729250025844674800,34.1756748046875,12.074258804321289,3.2178070545196533,0.6823474764823914
1729250025854674700,34.1856748046875,11.98327922821045,3.4165258407592773,0.4596867263317108
1729250025864674800,34.1956748046875,11.921029090881348,3.4141316413879395,0.2753331959247589
1729250025874674700,34.2056748046875,12.158055305480957,2.985569477081299,0.20111294090747833
1729250025884674800,34.2156748046875,12.507609367370605,2.212242364883423,0.33758243918418884
1729250025894674700,34.2256748046875,13.063063621520996,1.1516109704971313,0.586579442024231
1729250025904674800,34.2356748046875,13.608942031860352,0.11971008777618408,0.6560112833976746
1729250025914675200,34.24567529296875,13.946524620056152,-0.9074024558067322,0.6416460275650024
1729250025924675000,34.255675048828124,13.903428077697754,-2.0925323963165283,0.4141969084739685
1729250025934675200,34.26567529296875,14.152425765991211,-2.8155810832977295,-0.3663128614425659
1729250025944675000,34.27567504882813,13.719075202941895,-3.157952070236206,-1.091755986213684
1729250025954675200,34.28567529296875,12.782941818237305,-2.9927520751953125,-1.7286136150360107
